char_id	d
22193	183.23175075831412
22225	115.75972836730033
22233	213.20487868882694
22235	172.28536053173036
22237	248.3928829371384
22254	286.7894947382213
22256	245.911022230659
22273	183.21807025152862
22286	261.19810562874636
22287	381.85527983659836
22290	215.1417594052096
22413	393.9811912167401
22414	397.821779114491
22479	187.64843670475622
22481	189.82682952267177
22520	297.1811003587296
22588	174.67415185439503
22592	176.32826410899438
22597	200.44512106927323
22620	187.58422382800202
22627	263.8299786576337
22692	152.44032162353452
22695	199.0328076833984
22696	211.3351048985474
22697	157.836994971049
22730	181.5745448264173
22734	185.250988927545
22735	163.31585947930077
22737	217.59174761692125
22738	222.42953726121468
22739	257.3414942442184
22740	159.2469089173885
22741	220.62324246428017
830	178.61058767422998
834	165.31263768031718
851	185.34258186485033
864	214.4238877609862
992	187.39814398769948
1006	183.7749372151155
1033	223.39283768412184
1042	166.37926824432654
10983	125.68883680523666
22755	178.60598750812494
22780	206.65513035384873
22781	208.05444385070768
22783	190.31280613697075
22787	198.5274028072011
22789	152.83996070045538
22797	185.27984077801239
22798	200.8086741995325
22800	222.63717032311536
22802	221.312068412473
22817	229.439223812663
22818	183.33513375126296
22820	221.86025821387847
22822	247.477049574175
10986	171.89436152271995
11020	171.90151112980294
11021	227.00753108493086
11078	107.57400055154959
22849	204.04241284509934
22860	173.32456004923418
22938	180.34981303283755
22939	253.92437327668233
22943	186.95613971543767
22944	258.77184743166947
22997	197.6757019701547
23079	213.35843419145337
23088	172.86249908159093
23153	232.96991582675014
23155	186.0094795638537
23220	301.3399144611394
23228	189.18297415994587
23257	280.9767077969452
23343	237.376342491993
23559	190.8147890052644
23562	207.13784980909605
11088	154.8826878247535
11091	150.8052691808318
11119	206.1139803753751
11122	178.32737602682909
11123	189.11368492012457
11125	200.33210301136904
11142	160.6097860614145
1054	209.06264000914226
1057	176.2143421357206
23600	204.25282480212007
23601	177.3841370501476
23602	232.29359975614622
23615	158.44128788285974
23617	196.52967073660358
23621	205.37772170610663
23626	201.2573584220024
23627	221.56124494312536
23630	168.27565674275323
23638	182.00717969407896
23639	159.1147249960333
23656	142.10792098267137
23673	266.677617583777
23677	186.75759885479678
23678	241.67605674250504
23714	184.0237219902918
23721	202.89762263212677
23729	225.29347868786166
23757	278.5311519868019
23758	234.01348584291003
23761	165.107885355131
23805	170.75376722285287
23806	166.8951619063091
23837	153.72939796092584
23840	180.55555414817164
23852	155.84944098182396
23854	173.61864995949293
23859	151.8081884730061
23864	197.50340810041257
23875	153.4251842811403
23890	146.68097110308136
23893	233.54811410906873
23896	232.93120223740914
23915	210.41654611182747
23962	237.6102969288042
23965	177.19806112918522
23966	227.71493421745663
23991	259.9469868523074
23992	282.93908535675786
24004	209.41338494504055
24008	213.49259241146834
24024	242.9781603073702
24041	196.48026796880777
24045	263.15987876350874
24046	228.05455158053977
24049	280.52334386535324
24080	284.20789614029235
11151	160.38504460362842
11153	204.01626128433497
11154	208.0105893706137
11155	204.15483305430524
24097	158.60858758867647
11186	202.02433806488838
11187	185.38955101606922
11158	190.58776555225342
11162	158.29517291158274
11205	163.97582932477576
11210	169.80442798596823
11214	176.16926114519686
11215	128.12920260920524
11247	152.2340322240663
11271	154.8194904457371
11294	159.7135736043906
11306	135.24455877495976
11321	148.71262107552135
11325	182.1537703438486
24119	253.2321194469897
24123	256.4480119143262
24124	215.53627926347139
24126	221.97137011883274
24132	231.59148540653976
24136	249.970016313387
24137	212.47722841669116
24138	187.64526247595674
24141	243.90952536490107
24144	249.34219018639254
24164	186.96029075003742
24167	175.02746381101772
24185	198.61777245517303
24187	188.79515066350882
24191	227.8414992977422
11333	144.80785033036761
24209	208.5548750396817
24210	191.69997090568233
24236	240.19546016328283
24237	201.7136366288718
24242	206.44911917467886
24244	222.38905355837628
24246	204.90414255609792
24247	177.25373401699503
24252	240.5938793057328
24256	170.12431831023335
24269	163.1065495117481
33587	298.8195648078128
33589	244.3497792251696
33593	279.30409093536275
33594	161.90537181796245
11336	178.930518490567
11355	163.29547231447722
11357	178.9710012333386
24275	113.64005712798993
24278	187.1593079913245
24292	206.57650684491662
24308	158.53280834944155
24309	247.9267131394105
24316	253.6832779661526
24318	161.41105803552904
24320	196.24188706946723
24322	259.1673401275557
24329	133.6448643489606
24337	174.3008437138658
24370	204.22627990995463
24372	226.15079207272822
24374	314.7455923358741
24397	130.5463682986369
24417	205.75258956726816
24447	166.68606628623192
24473	223.15241646381767
24476	182.44391651738422
24481	234.83346888573956
24496	265.3189836110673
24500	244.9126820158004
24503	317.9110175426132
24504	282.3208041825184
24532	306.59443383986564
24543	251.31055151193755
24606	209.23636065078065
24607	179.11885343338122
24609	190.8186051065727
24621	175.48962761603565
24622	188.2570520001016
24623	226.24385351042292
11381	183.0533951141087
11382	170.4075888180896
24638	222.78561222556576
24642	200.32863748480443
24649	203.4835784300548
24651	251.82026585735315
24672	215.92311158882578
24674	229.1435467499071
24700	230.54017513988748
24701	212.323205277456
24707	257.149738375956
24724	128.9234582991296
24728	169.86467233836876
24745	224.09646852675345
24747	174.3551952636216
24748	239.34828596040106
24756	257.271257168994
24764	168.31494923530167
24766	162.63885327148284
24767	184.50815118946102
24774	173.97958736589342
24780	186.58733192472323
24783	243.5484935911827
24800	197.87450429754026
24812	168.3172815647781
24861	204.05600481385173
24864	184.57032137902772
24877	250.3831065529813
24880	185.4198962352666
24883	214.23821752879073
24884	169.56245246010926
24891	212.2905309844763
24893	202.34705810089696
24895	202.22582806751907
24901	210.98518215480166
24909	140.792046645094
24918	146.3721832789132
24960	142.26321110550174
24974	134.71254769398814
25003	150.16332361412142
25007	176.27240345645072
11411	187.00834089592144
11412	180.06499089307223
11414	170.4452377859344
33623	258.71540241849226
33625	210.25046234331265
33626	212.1995481644034
33630	210.69508670278967
33665	202.6727851811301
33676	268.47368522185536
33688	278.2785961079526
33712	185.85556684197576
33729	353.44760959392454
33779	218.3494887701552
33820	261.81121645408024
33821	253.12434003503628
33822	265.5148377122382
33823	263.8137197932251
33827	244.13045469716752
33868	279.69741012107227
33892	218.22343159133746
33894	212.9677742516227
33896	227.21374181269857
33898	244.08215502762945
33903	258.26825349629263
33945	218.1047271745133
33949	220.25682315659174
33950	239.8751902926523
25032	212.71063990932294
11432	125.9796855202183
11449	123.94902422330146
25067	129.50278431823398
25072	144.70830077028418
25073	153.4639326377105
25074	171.95601573773064
25078	129.4467245282587
25081	229.40907016542127
25083	245.0604205443729
25085	198.81710462925022
25089	237.07929625081567
25111	156.801276793037
25115	230.53389476229452
25119	219.3048537799079
25126	143.0460079342002
11479	112.21194366735135
11487	143.40342791101057
25169	170.34189674658202
25173	172.65388308355776
25209	159.72500901164585
25217	174.5892746600981
25236	187.8429320782851
25243	163.62741962016426
25256	167.38417504516408
25260	202.73754190271748
25262	161.09417657349255
25293	189.08496386680633
25294	256.1529328189648
25297	235.15707707679752
25303	293.4310042507606
25318	108.18080804320759
25329	303.2782428051678
25330	289.72092984769444
25331	220.41425575375283
25332	235.3157514733777
25334	253.3764725463684
25424	221.21499348483692
25427	224.79737682594453
25430	177.2808247094201
25434	135.7435292306487
25435	150.32280542710578
25438	173.156313153883
25469	138.40617971119266
25483	137.20741489486963
25526	167.60229223259495
25537	227.13068302269556
25547	230.15752705519384
25559	146.83970299826242
25565	195.33224035013873
25583	247.1642292013139
25584	262.5533155502469
25585	184.64699889653454
25586	199.63389110995195
25587	341.99355229876437
25594	216.95907233261173
25596	177.2975107063253
25617	175.57205549769654
25622	210.4217561962083
25623	193.46073753124284
25625	190.2150664682989
25626	189.4037229655458
25627	170.86515671000123
25628	319.0447630956169
25631	190.64823067464494
25636	268.26790164756113
25637	244.99643770269776
25648	209.16090374450334
25651	222.69248028372004
25658	224.05041912516526
25691	115.80047911000158
11503	235.39262058171738
11530	175.36153117231012
11536	184.47177425407554
11537	230.60800967980703
11538	172.59555234581416
11541	204.71693015941744
25697	203.21735072066576
25698	225.13334030752736
25705	180.96568653351548
25714	201.06688638541007
25715	260.7909350345496
25727	238.17496446661758
25731	275.0086099982954
25732	199.8416096690944
25733	185.0160105536909
25738	256.1963547753526
25752	190.434930695171
25757	201.4721211393417
25758	257.00955819552473
25776	230.91866986851122
25777	219.82610260085437
25778	209.04970170853835
25785	215.54668931751723
25802	177.277990266273
25839	191.2284723576088
25849	233.63777216509695
25854	223.6126281552454
25885	205.58778627447276
25908	234.04321032148445
25916	214.3707094990689
25932	159.20398592119705
25942	244.37618768952635
25946	201.83707621096536
11663	159.46896783009848
11669	196.85943515180608
11672	136.70437401486498
11743	130.73581843850855
11761	191.10767309922323
11773	206.5670333199604
11775	163.00973293515548
11777	213.16278473605405
11780	186.03839132544857
11781	192.07086749145688
33996	219.9029957420995
33998	170.07465870296411
33999	192.96051762936918
25986	157.8764317316994
26000	204.41555450793237
26003	189.56594979133365
26033	213.71752166038195
26042	198.10507975701645
26081	163.04842870398735
26115	147.183650967262
1135	155.36863582634064
1137	167.57327698396813
1141	230.9440463436506
1144	226.29385718858683
1157	161.0450809066022
1198	203.8998687420271
1204	207.45504497094612
1218	173.37734055078133
1220	164.75668939798322
1232	151.53527171327457
1233	166.08803378150006
1235	182.91465005447344
34040	214.24729028527884
34044	203.10526365750266
34051	256.6467999938377
34068	253.69203147064232
34069	251.88997190801354
34070	275.25621282607995
34071	195.11722531012225
34079	266.40112065513875
26180	181.9929202570092
26183	249.35731998764615
26201	148.43780629411614
26204	171.69161723283142
26207	191.34499215992952
26208	243.01174642900278
26209	228.9220568509293
26210	209.6273028479681
26212	209.64257670205163
26223	241.18386645268407
26226	174.05789013643778
26227	281.64277904570156
26284	162.33940371443995
26288	217.35081032112544
26290	219.1261320341444
26299	204.24583984691674
26306	251.08975192567178
26308	228.1815238080445
26331	254.4295631624924
26333	170.9111683796616
26425	181.87101872805573
26426	249.17729242487567
26493	220.79112446334824
26494	221.18022791526016
26498	171.55359996002383
26536	184.71726111470264
26541	178.29533652087358
26551	213.72392388333603
26553	155.1495180834262
26577	200.89596820093536
26600	191.07552171374496
26603	200.92848523449112
26605	215.7515257510992
26609	260.2728951840657
26616	200.58404145169226
26617	155.39615197408938
26619	236.64040820686387
26620	235.0819659210344
26624	198.05778732065673
26637	214.60599473778555
26659	228.3177034499548
26665	275.1847694442573
26668	216.79457435375164
26678	195.14783055660516
26682	205.5030523917408
26693	124.73095965589815
26703	217.70936379022373
26706	284.3540338990397
26707	216.19005666285153
26739	203.22472510676613
1333	192.78281517065582
1334	241.34892879305895
1348	189.4346982825014
1349	156.74178548899582
1356	191.58912133257826
1359	212.2626863884566
1374	163.32797762781934
1376	198.68530053229335
1382	166.08434934691633
1383	196.41143068043417
1387	134.66697810058005
1394	191.20360898125793
1396	183.4206327385204
1397	171.32501156146694
26759	120.86254140679229
26760	121.84131503587321
26763	232.45404579472597
26772	184.58227960357718
1399	213.3617721454428
1401	209.29593916597986
1402	193.08114574922843
26788	115.32951970591341
26805	222.96475795054658
26806	244.3610760953742
26807	212.62011659088836
26810	233.5190251670551
26831	145.82708224559534
26859	203.09206894594493
26863	159.99958810443695
26869	201.8420310637131
26873	174.81160233040106
26882	213.61610978433356
26884	198.7514470714046
26886	209.99512495166812
26898	261.8415720440481
26900	263.7311323297143
26903	229.51872819846997
26909	196.74423836550164
26911	230.97011038270193
26922	238.1956967210964
26923	244.25481494307775
26959	243.9818066551227
26960	217.906803602795
26963	188.23534946295223
26966	225.9965799076154
26967	247.40676862144485
26999	228.29815414101427
27002	214.28081939616365
27003	276.4378839998532
27004	215.7415997754697
27016	191.1196008126907
27017	214.09680779702651
27024	250.52149178449662
27030	171.89906894372015
27040	200.3374002518181
27042	194.50048765210389
27045	251.72763250802004
27047	226.45163662594652
27121	330.03972260490025
27193	468.0339455417195
27205	628.1000238440388
27206	804.3760624743592
27234	613.6209757335956
27235	611.2625251043985
27267	588.6460669962263
27281	768.9629883114544
27860	732.1411381917321
27988	211.4550325890834
27989	218.3326299617489
27991	229.32719624060437
27993	256.5645767457672
27994	265.12873066719214
27995	261.32992746420985
27996	266.79264894297035
27998	227.74605574529087
27999	260.3578064567306
28000	214.3530111900972
28002	258.0661109796479
28003	271.6601659826891
28005	229.11241808923825
1421	150.39858220824945
1430	181.59498566078173
1434	166.6682935002954
1438	180.553695061317
1442	182.55005792432638
1466	207.00744573106354
1467	229.89688388938518
1472	247.95660057853266
1474	229.22347952649653
1484	171.02514500370907
28027	163.03699029255884
28029	162.09899349370605
11824	159.8103988867259
11826	202.9498009478834
11831	174.68280203801004
11835	208.02810801412124
11853	179.22325918941382
11854	185.4118826851338
11855	225.96758324135794
11864	201.52719052210588
11865	188.4146423217086
11866	183.2325702590894
11879	165.43300911213342
11880	173.5327628052342
11892	143.80420959893428
11893	194.48555613760155
11901	194.44410335960447
11902	176.95533742609027
11903	173.5014513814045
11911	160.17311961053804
11914	182.5561132097673
11927	178.49464167085588
11930	208.2850854844315
11940	169.17474448606018
11941	163.37862137964643
11949	193.85032686272677
11950	163.7444042240728
11953	153.40748597898573
11959	151.7906156049918
11964	180.8541362798937
11970	162.07804725902625
12073	180.93050178508568
12111	192.9306347958605
12152	174.0673573053077
12156	162.76725746184076
12161	154.0887449094727
12171	183.58202093303683
12175	154.32271445968394
12179	191.32787897067337
12180	193.7761144464216
12181	166.6388906798012
12185	157.21778722005675
12203	156.59627459576504
12205	138.46975476347424
12269	151.8063802774822
12278	191.98107362279916
12279	172.01057593750838
12281	170.15373544582565
12283	178.96662147912664
12287	145.88528270957218
12349	134.03128443991596
12357	161.02166108968333
12359	183.0418921855265
12363	169.7839129080457
12366	187.44492052470156
12368	162.08242714448969
12376	76.84089553785083
12385	132.03623799666477
12393	144.17802428761325
12480	195.0216411133294
12481	178.34749546884802
12485	184.18698815258747
12490	187.40157743700905
12492	184.09481243616196
12494	201.2057540162971
12496	195.1443468233781
12498	195.91658146076884
12500	180.32204656127277
12511	175.59137423052735
12526	132.15615910642444
28056	211.2113731330771
28062	185.8339626092622
28064	221.1698564549875
28066	243.81646963429714
28079	240.05677181428013
28082	183.48569296372133
28090	222.5458092545065
28161	329.3969512161626
28162	274.91333117212093
28163	188.68773478423748
28165	233.1499584498067
28225	266.4496376642761
28226	270.40499650006063
28227	299.63704854705355
28228	288.7650558284782
28230	215.01213111244954
28232	287.13134578485284
28233	214.87339429949847
28240	219.05965107846623
28241	296.80008273072934
28242	295.435309115973
28244	235.53295442223626
28245	235.77140989256117
28250	300.4101685725078
28254	280.5952069247882
28255	181.436378232242
28256	237.61605720838807
28259	184.45070002078742
28265	189.5671625308508
28266	230.00114078177015
28269	244.17040678015613
28272	187.82376014653326
28286	167.4898675115496
28295	132.32362722618538
28296	139.83376792746915
28299	164.55561869425463
12552	162.1184554892162
12590	202.91340167812595
12591	154.14264965567844
12594	182.58255257915062
12597	111.01861432695638
12598	153.7165806749316
12599	107.30501206134218
12614	207.4855822202098
12618	175.3318216448891
12620	209.90097699307285
12660	162.20052272548745
12669	116.26693126905649
12684	177.59332971529204
12686	177.97230240825184
12688	177.0713010973628
12691	172.20599959921523
12693	176.1518467767788
12695	183.88694900670023
12701	162.62079332388146
12704	174.93005094942268
12712	139.556709188362
12717	163.19693936197717
12720	178.78832276377784
12726	128.73736567431084
12788	160.70862921376025
28327	175.79867074492137
28328	208.29412998291807
28330	192.3735166022529
12819	157.16388844635077
12821	175.8231036319333
12822	176.37781463376098
12825	168.54365579904206
12831	183.8720450197302
12832	162.96432098186415
12834	172.54764085349098
12836	178.6706449716898
12838	193.60540509283624
12839	165.2709339161757
12843	195.23869045539286
12844	196.07214395952738
1518	192.4379077963755
1521	188.891525742382
28342	119.2546272553383
28354	253.44202588813013
28355	218.78823666785829
28370	228.3451456600894
28377	187.8758175966707
28379	225.05254931192783
28400	149.9322743188521
1529	156.88811829275085
1576	176.84467813173316
1582	196.42862968668229
12856	159.58355691073967
12862	110.80133293906496
12911	155.58283707761936
12912	159.23843065676837
1629	214.71408726321621
1630	293.369427475235
1632	267.25978205659254
1635	243.72965723565662
1636	309.05676528514584
1647	279.77153687935504
28454	145.67553501471463
28459	194.7233667813345
28460	172.48723655702054
28470	186.442962799525
28471	184.56378031120016
28472	233.11828136556517
28473	220.81958469740937
28476	157.1404549342704
28483	180.86295347908984
28487	179.69616469678746
28504	175.23224060970523
28505	181.50541056585968
28509	196.99226640294856
28512	183.7881189064284
28516	225.68474109710556
28521	246.95395650891683
28522	275.7166284192278
28523	265.2108827495383
28524	201.63738864040664
28527	263.52683686482783
28528	193.4478330140857
28529	239.61787950262354
28538	182.1677128801236
28541	177.3538252746908
28542	184.02905678364166
28546	273.39997634793116
28547	198.50381952699215
28548	296.4447893380554
28550	203.14433556746965
28553	231.3387587238345
28560	110.4608697058004
12915	147.5202194355007
12917	129.39994160387184
12919	154.55534447692426
12921	165.14912555221085
1669	200.86719825856434
1677	183.56700147470823
12929	173.12055110469248
12933	136.48985310296217
28568	179.01195385035385
28578	191.4032093808949
28582	208.15033764116055
28583	203.65356789866493
28593	227.0832090489317
28594	198.3477316640202
28595	206.1176316182214
28598	199.43941560283704
34101	253.06533518430066
34104	195.08677551751109
34111	248.34565978695704
28612	232.38108204130467
28617	169.34933913382406
28630	178.52978431880064
28633	212.1579543400899
34130	165.8414451579571
12973	179.91289131021736
12976	200.6235395374711
12977	190.2501724912729
12978	208.65055054553827
12982	187.07981396658897
12983	183.9487127886903
12984	186.41933169997088
12989	195.81644883026482
12992	171.01540377937283
12993	205.40881953611049
12996	146.29291304491264
13002	184.51072601139802
13006	192.07816157889584
13007	195.73545101863868
13020	184.90289224385552
13021	176.03368140913668
13031	146.10077548160172
13036	202.05079161796064
13043	313.5666196429888
13086	162.7281491028801
13088	175.64814184529013
13091	190.4275932293469
13093	212.76977842103395
13094	196.6477645375522
13097	177.47615995718579
13107	164.13893659522302
13112	171.27637379940325
1688	151.02376829403633
1689	172.4212758923301
1696	159.19131048997963
1697	165.6754731319828
28687	227.51421884290008
28689	299.02578779255583
28747	300.286264499038
28750	309.91774959321555
28751	353.88632147600293
28752	250.24000517719196
28753	361.6323919689999
28755	224.12555756179123
28801	202.50446906571094
28803	178.64197538822827
28820	160.28670317001394
1701	213.78188243591208
1704	219.4453527068121
1716	212.72534051520992
1718	256.13086400375016
1720	209.91640800970106
13168	199.56572757892738
13173	184.9065312391848
13193	158.12044073903826
13195	230.67743993399023
13196	220.29395965051546
13197	210.73461920663476
13177	224.0521416488872
13178	231.77154570460235
13181	199.8195891250183
13183	196.1352003413795
13209	187.5680145207268
13210	218.76503512572148
13211	140.890969823372
13223	198.9070076229759
13226	192.7664388568821
13228	225.99516592369886
13232	176.14120804719676
13233	196.59681755708684
13235	208.31734816101041
13237	159.7645701204393
13241	221.71535606707627
13245	194.93297992945588
13247	174.1835301861535
13249	208.11676677231904
13250	239.63086638294632
13261	187.49569589642496
13264	208.97845644887693
13266	211.0348857069135
13281	191.02161715724083
13282	157.51942355761142
13286	163.71188463441896
13299	162.20172019169857
13300	157.65007136101787
13318	133.93002576704077
13336	130.46819557581676
13344	177.24176061981086
13346	199.73452536302787
13348	165.19728901564795
13358	172.19277744930397
13362	164.07837798293266
13365	183.45037080041257
13366	165.47191650191996
13368	199.04353829440407
13369	229.78485999790345
13376	214.71438643855868
13377	197.32030127437037
13379	220.40289928854295
13380	169.52142867150243
13385	120.68228304079992
13402	157.344247254113
13411	216.63368459785573
13415	171.24729102738848
13428	226.20892597420507
13431	309.55021971250284
13450	166.06817013499852
13452	162.05135890648958
13454	150.63058758315802
13459	200.26174755221268
13461	142.09643690948948
13472	172.2468116968934
13473	150.09254212382277
13474	156.8822816233378
13480	200.8270528803215
13481	197.1403006822137
13482	179.8503104500996
13484	202.5518364172517
13496	194.36546009932513
13498	212.58699646138874
13500	168.24647096907674
13507	185.49140452735918
13509	152.60869824545713
13511	226.799732292251
13512	175.51695398661667
13513	209.5440204186031
13514	212.51822466474613
13516	224.64083801113756
13520	160.5535819582158
13523	173.64588105727043
13535	131.44364657413462
13543	168.0618906631495
13544	197.708270616967
13545	221.70080873786074
13548	181.13135086814083
13550	160.48880338326347
13551	199.00993923804657
13554	190.34973712404295
13562	141.8318639338368
13566	161.18080320400165
13567	199.06067114441854
13568	191.99822738870785
13569	203.3710031386104
13573	152.10490342242494
13579	210.47453814225915
13627	158.6219575050336
13631	197.8966027384061
28828	153.88771746369014
1737	179.81335320749966
34167	171.44065804427885
34169	237.74421024899252
34170	249.74704186509044
34178	227.7638124577009
28867	158.6569834458766
28889	183.93580114898012
28901	179.27674977259568
13669	236.72189486222038
13670	241.20220790064354
13678	266.3012039303751
13712	196.74158578110627
13714	146.61226560736674
13717	217.0095324514058
13719	230.30511922582795
13723	184.32480685718375
13724	200.7272469656349
13728	238.64507401307276
13729	129.9425847643889
13736	170.5548863863892
13739	224.11315134100357
13741	176.3776525114622
1914	200.69908142480153
1916	234.7355590754299
13899	191.20768622737677
13951	201.8588256676492
13953	169.67295719719496
13957	200.29188386262982
13962	229.6742041528469
13964	212.09030644743703
13965	186.6557835871444
13968	244.64695941129077
13978	179.18779344607785
14040	147.00327634131492
14042	218.61949178893727
14046	213.6648309820608
14067	148.40898740356207
14070	161.3947107058419
14075	197.82298623683474
14077	155.24671655149518
14093	145.41049621684093
14097	190.9710794019801
14102	141.28559609871613
14111	203.53450271254877
14112	144.81063353906117
14123	143.94222075778578
14139	224.00142901019302
14140	212.99594125758784
14143	225.40559256546663
14145	207.80840201269575
14152	183.82279300795105
14154	157.63888885299556
14171	148.3225656268119
14179	160.51969952949784
14184	178.65861129045427
14187	114.65962525422871
14223	210.10918163251952
14224	222.53003069104852
14235	244.1506441938306
14251	134.14447263498803
14262	142.68857806654754
14291	152.32692714636812
14293	191.7622797740045
14308	189.70306506014015
14361	184.42305484039227
14364	171.87684055379432
14383	204.65626606280168
14388	179.18532447983998
14408	144.04146866734433
14433	206.47891511085794
14436	230.66770911245237
14437	207.52103790675423
14439	222.47305411052778
14430	180.50894574610663
14464	200.42448413254857
14468	202.34642849658874
14469	180.26903481238048
14492	149.916159450446
14499	120.74074317128373
14675	178.8295662294237
14678	213.2723740250993
14679	188.7757405625178
14687	180.72821817189669
14691	188.9717039126588
14697	153.26180979888227
14699	190.878243251489
14705	201.7334033333105
14706	198.40288570596067
14707	214.39773479757469
14709	223.52246310959904
14717	185.68456634062665
14718	185.45926600482335
14747	164.3477635274046
14753	221.72996100487026
28971	198.20868734780942
28972	233.543501749364
28975	200.66204653042521
34191	223.38368459783007
34193	235.19123948094895
34195	225.22261601630674
34196	200.9388251559561
34198	250.2560902617706
28992	191.42651009911842
29002	235.729897072676
29011	255.9006289966707
29012	286.0770685431985
29024	273.7741177082395
29028	232.86918982313685
29030	213.22348965218075
29034	261.39329872329273
29055	269.325720345783
29090	202.87554658452933
29092	204.9972387081721
29096	159.976051340982
29097	216.0665292233861
29099	292.6233153872415
29101	254.10451569409454
29107	199.68383502229565
29117	236.59322658833563
29135	215.3910785567441
29137	186.32765033695395
29138	234.1151325703514
29139	210.87575535031942
29140	293.57440298312616
29141	281.72995636948485
14761	131.1947474855785
14766	176.3100193274816
14768	141.94812297679192
14781	171.88867079271057
14782	179.01634335189394
14785	151.5184017079277
14788	200.6459206458266
14799	151.07452039079527
14801	132.07044921625865
14807	140.81135149391804
14814	212.58859147542577
14816	196.0074917959882
14818	202.5493154731138
14822	237.21042555847842
14828	178.00174626194556
14829	145.86412559315676
14838	307.01130811524183
14839	194.86587837916466
14857	297.3115151077925
14858	333.3044347973169
14886	229.55592414528493
29142	167.72735879583445
29145	183.09363814743466
14950	157.36215413777313
14951	196.8122579154777
14976	189.193978981909
14978	176.1151509928002
14983	183.24397650509206
14987	179.13018846786272
