gender	word	n	log_odds_weighted	corpus
FEMALE	vous	88367	10.922341463042901	fre
FEMALE	époux	2423	9.449338074357641	fre
FEMALE	mère	3007	8.785121531373756	fre
FEMALE	amant	2359	7.6201551811476405	fre
FEMALE	mari	1512	7.5753501811977415	fre
FEMALE	tante	751	7.313182964095743	fre
FEMALE	hélas	3323	7.278555669902052	fre
FEMALE	coeur	11467	7.218448670103167	fre
FEMALE	rivale	438	7.202715804974177	fre
FEMALE	ne	48364	6.941402749209933	fre
FEMALE	malheureuse	730	6.863200726442324	fre
FEMALE	quil	16404	6.5279349252677425	fre
FEMALE	mon	35529	6.323794873984411	fre
FEMALE	me	34482	5.892134606356756	fre
FEMALE	maman	403	5.592059715146132	fre
FEMALE	frère	2627	5.372104034527612	fre
FEMALE	fâchée	287	5.358093586633558	fre
FEMALE	père	6178	5.29008831757966	fre
FEMALE	obligée	233	5.16076096046042	fre
FEMALE	sûre	457	5.120303958267281	fre
FEMALE	dorante	507	5.01446183187087	fre
FEMALE	il	38106	4.987784778520463	fre
FEMALE	soeur	2149	4.894083625461196	fre
FEMALE	amour	5163	4.892493016435776	fre
FEMALE	lui	14584	4.855573951682621	fre
FEMALE	heureuse	798	4.845362416368625	fre
FEMALE	que	85553	4.831466584090343	fre
FEMALE	pleurs	1548	4.77397265482513	fre
FEMALE	cruel	1533	4.7098227307613785	fre
FEMALE	lamour	4737	4.709178466257264	fre
FEMALE	chevalier	773	4.665442021205174	fre
FEMALE	seule	1795	4.608381430885809	fre
FEMALE	aimée	355	4.526664532600022	fre
FEMALE	lingrat	298	4.317445929310598	fre
FEMALE	valère	422	4.289724495020541	fre
FEMALE	aime	2050	4.134665141649545	fre
FEMALE	aimer	1142	4.057300196834716	fre
FEMALE	maime	518	3.9856215252884732	fre
FEMALE	hans	92	3.969781194744544	fre
FEMALE	chère	1798	3.92340136468989	fre
FEMALE	ingrat	715	3.868802304438677	fre
FEMALE	pas	29788	3.836153074697131	fre
FEMALE	contente	482	3.75964664770227	fre
FEMALE	êtes	3235	3.675560083213009	fre
FEMALE	réduite	249	3.6578761630031216	fre
FEMALE	lisette	738	3.646466176850773	fre
FEMALE	votre	18626	3.629765616965791	fre
FEMALE	mademoiselle	1307	3.5990666064249255	fre
FEMALE	crains	1512	3.5390596786982895	fre
FEMALE	laime	655	3.513189973308944	fre
FEMALE	léandre	323	3.478361529474406	fre
FEMALE	si	26885	3.4727820643870544	fre
FEMALE	amie	403	3.4578734983680057	fre
FEMALE	douleurs	663	3.4431495982836324	fre
FEMALE	roméo	115	3.387382385459012	fre
FEMALE	larmes	1226	3.3558421182434994	fre
FEMALE	charmée	181	3.3509516376846715	fre
FEMALE	tendresse	1214	3.3492276718763603	fre
FEMALE	ma	27678	3.3378414224022563	fre
FEMALE	thésée	257	3.297067408389337	fre
FEMALE	jason	195	3.2703849444489625	fre
FEMALE	servante	226	3.2397242263400954	fre
FEMALE	théodat	106	3.234159971638691	fre
FEMALE	persuadée	100	3.2130283145772176	fre
FEMALE	peutêtre	2766	3.2124988858760473	fre
FEMALE	maimez	366	3.171713688507217	fre
FEMALE	derville	61	3.165103646942221	fre
FEMALE	triste	1326	3.151636251700293	fre
FEMALE	haïr	511	3.12040416512209	fre
FEMALE	jalouse	310	3.1193106779401494	fre
FEMALE	trompée	232	3.115993062927965	fre
FEMALE	monsieurteissier	68	3.078714813373384	fre
FEMALE	tyran	793	3.073264264797958	fre
FEMALE	soupirs	825	3.0708048407935973	fre
FEMALE	pleurer	395	3.044468602255391	fre
FEMALE	douleur	1689	3.039127709327557	fre
FEMALE	rodrigue	112	3.0273905619437196	fre
FEMALE	cléone	78	3.026768899057527	fre
FEMALE	phénice	122	3.0227596121698923	fre
FEMALE	maimer	242	3.0079260506552967	fre
FEMALE	sil	4815	2.9814190515724484	fre
FEMALE	lindor	99	2.967693047392242	fre
FEMALE	perdue	254	2.929021612596144	fre
FEMALE	héros	922	2.9081718747209075	fre
FEMALE	choix	1263	2.902537364764077	fre
FEMALE	née	186	2.834929949401444	fre
FEMALE	amante	287	2.8335845383435068	fre
FEMALE	miss	53	2.8313481110378835	fre
FEMALE	amies	111	2.8101299124177395	fre
FEMALE	daimer	463	2.805246292567817	fre
FEMALE	honte	1212	2.7669119240228217	fre
FEMALE	condamnée	123	2.742655970710018	fre
FEMALE	aimez	440	2.7317059685692135	fre
FEMALE	avez	3089	2.7225985488819098	fre
FEMALE	phanor	54	2.7117605995085445	fre
FEMALE	azor	49	2.7062476104986284	fre
FEMALE	taime	313	2.6937035427879312	fre
FEMALE	venue	287	2.6878433763319953	fre
FEMALE	justine	87	2.6810161126172614	fre
FEMALE	prête	561	2.6757872769157505	fre
FEMALE	forcée	138	2.6743138706305367	fre
FEMALE	trahie	128	2.6697486263499606	fre
FEMALE	cacher	808	2.65367476895039	fre
FEMALE	laimez	195	2.642192422186048	fre
FEMALE	âme	4017	2.620533980422903	fre
FEMALE	cousine	293	2.6163194107946404	fre
FEMALE	infortunée	207	2.607176374108346	fre
FEMALE	tremble	580	2.5953768907834975	fre
FEMALE	hi	139	2.5877168368775627	fre
FEMALE	maux	1529	2.5826204996794213	fre
FEMALE	maimait	102	2.5811111056468867	fre
FEMALE	haine	1795	2.5806469808288504	fre
FEMALE	curieuse	82	2.5734259867667095	fre
FEMALE	trouble	1143	2.562253879742013	fre
FEMALE	malheurs	1181	2.5512398447375864	fre
FEMALE	tremblante	143	2.5295872472453023	fre
FEMALE	ennui	266	2.526391956207446	fre
FEMALE	point	13515	2.523056642691008	fre
FEMALE	laimer	316	2.5206089303409613	fre
FEMALE	couvent	221	2.50707601246079	fre
FEMALE	pourquoi	2676	2.48973330804307	fre
FEMALE	faiblesse	850	2.48883302842284	fre
FEMALE	sais	4185	2.486068021121542	fre
FEMALE	clarinde	48	2.465882643662121	fre
FEMALE	barbare	715	2.457406732658088	fre
FEMALE	ramire	62	2.438687047678679	fre
FEMALE	surprise	530	2.436210052184104	fre
FEMALE	sentiments	1002	2.4276837341939337	fre
FEMALE	ponpincourt	35	2.4072231155584336	fre
FEMALE	mérite	1324	2.3949119775725163	fre
FEMALE	plaire	1133	2.393159661860869	fre
FEMALE	quoi	6587	2.389817265916137	fre
FEMALE	hais	361	2.386133578885004	fre
FEMALE	accablée	69	2.3580270530098146	fre
FEMALE	prince	2049	2.3575744504096092	fre
FEMALE	compagnes	70	2.353602362035239	fre
FEMALE	éraste	159	2.3490578677289284	fre
FEMALE	vient	3196	2.345043849350455	fre
FEMALE	mépouser	119	2.3357623277790096	fre
FEMALE	monsieurbourdon	38	2.329297156822927	fre
FEMALE	satisfaite	152	2.3289714549391314	fre
FEMALE	sainville	41	2.324731525072156	fre
FEMALE	ah	9937	2.320034786098547	fre
FEMALE	poupée	45	2.310645323264656	fre
FEMALE	destinée	528	2.2927736229041535	fre
FEMALE	céliante	40	2.288019877714211	fre
FEMALE	félix	115	2.2823591863267563	fre
FEMALE	souffrir	1149	2.281475726132715	fre
FEMALE	perdiccas	63	2.2775536356818007	fre
FEMALE	vengée	129	2.2675303392891215	fre
FEMALE	rougir	403	2.2629203248225065	fre
FEMALE	georges	55	2.2488111953527796	fre
FEMALE	golo	62	2.2450275938432847	fre
FEMALE	fée	105	2.2420790236210513	fre
FEMALE	toinette	78	2.2331832467617208	fre
FEMALE	clorimant	40	2.232718258882427	fre
FEMALE	estime	490	2.2240208544714206	fre
FEMALE	dione	35	2.2159752082467152	fre
FEMALE	dites	995	2.19790273569445	fre
FEMALE	laissezmoi	618	2.1930135927955092	fre
FEMALE	floridan	67	2.189493308548187	fre
FEMALE	chagrin	561	2.187481974830316	fre
FEMALE	confuse	111	2.180484258607997	fre
FEMALE	maîtresse	1245	2.172810798052691	fre
FEMALE	tristesse	345	2.1722825176531946	fre
FEMALE	mariée	168	2.1619357594421267	fre
FEMALE	amelin	35	2.1552160874675392	fre
FEMALE	nérine	161	2.15371213443644	fre
FEMALE	abandonnée	117	2.149007223995599	fre
FEMALE	tendre	959	2.147835992571437	fre
FEMALE	abusée	78	2.1407324192702086	fre
FEMALE	hymen	900	2.121687236198571	fre
FEMALE	doutée	31	2.121223370409144	fre
FEMALE	serrefort	31	2.121223370409144	fre
FEMALE	ennuis	332	2.1196637129800138	fre
FEMALE	dorine	51	2.1093387342359575	fre
FEMALE	perfide	812	2.1049057285127204	fre
FEMALE	penchant	256	2.1030391983018792	fre
FEMALE	estce	2308	2.0992697798698465	fre
FEMALE	voir	6534	2.0806237082252532	fre
FEMALE	amants	590	2.078079200561941	fre
FEMALE	plaindre	837	2.0770885547354165	fre
FEMALE	grandmère	58	2.0736165882341524	fre
FEMALE	hippolyte	105	2.0712825141543254	fre
FEMALE	almire	28	2.065992769310939	fre
FEMALE	policandre	28	2.065992769310939	fre
FEMALE	bonne	1978	2.065334301512439	fre
FEMALE	pénétrée	31	2.055826602643969	fre
FEMALE	outragée	78	2.050442332514325	fre
FEMALE	vainqueur	959	2.0423746939272474	fre
FEMALE	piarrot	35	2.0377948546796674	fre
FEMALE	volage	211	2.034945377364577	fre
FEMALE	bal	213	2.029011074946861	fre
FEMALE	chrispe	27	2.023587995031583	fre
FEMALE	mise	217	2.017547412244809	fre
FEMALE	geneviève	90	2.0110273367696516	fre
FEMALE	conversation	225	2.0101352126750123	fre
FEMALE	voulezvous	1047	2.0082040049634053	fre
FEMALE	honteuse	198	2.0081970097469544	fre
FEMALE	berger	357	2.0079964690490377	fre
MALE	diable	2052	7.548415804271734	fre
MALE	la	115947	7.246033545337999	fre
MALE	ami	3976	6.233176301480139	fre
MALE	les	63923	6.0398883229356315	fre
MALE	parbleu	835	5.9987555302456865	fre
MALE	maître	5075	5.34765110155707	fre
MALE	morbleu	567	4.738231818915179	fre
MALE	des	40774	4.542900849654778	fre
MALE	amis	2402	4.423712813983569	fre
MALE	morgué	418	4.40276655764213	fre
MALE	serviteur	617	4.291650928556563	fre
MALE	belle	4263	4.273432721551424	fre
MALE	vin	938	4.08614814008232	fre
MALE	un	65714	4.074854339795298	fre
MALE	heureux	3963	3.830321763028576	fre
MALE	leur	10915	3.6817277183724797	fre
MALE	rome	2149	3.680988277205561	fre
MALE	peuple	2295	3.6519051940633025	fre
MALE	boire	583	3.6350873264246815	fre
MALE	soldats	1051	3.593071634774472	fre
MALE	peste	627	3.5891205282581047	fre
MALE	prêt	1341	3.548711019496668	fre
MALE	rival	1690	3.4497437764669505	fre
MALE	dé	314	3.448490911704502	fre
MALE	sénat	878	3.444178408092759	fre
MALE	ça	2818	3.4414492556688465	fre
MALE	messieurs	1391	3.3109071211886856	fre
MALE	coquin	410	3.3052048493271253	fre
MALE	gens	2887	3.3010230469022903	fre
MALE	du	29769	3.2858883929639973	fre
MALE	allons	4333	3.2066271377457154	fre
MALE	beauté	2025	3.1984929269413875	fre
MALE	au	24914	3.1866990968891353	fre
MALE	lhomme	1041	3.107970985311539	fre
MALE	par	26680	3.1017306303388517	fre
MALE	obligé	493	3.095761049097607	fre
MALE	lé	204	3.0900546624108327	fre
MALE	bon	6367	3.045594791952572	fre
MALE	cents	440	3.043596620897646	fre
MALE	bâton	321	2.9837595977055953	fre
MALE	quatre	1183	2.9783921264052022	fre
MALE	de	214352	2.9378572845965	fre
MALE	mille	3608	2.932236404364759	fre
MALE	sire	868	2.8206644598088184	fre
MALE	qué	166	2.8101819214286845	fre
MALE	épée	484	2.7990850746875235	fre
MALE	or	638	2.7857876203034	fre
MALE	coups	2250	2.7799415550163253	fre
MALE	ces	16803	2.773952074996125	fre
MALE	vers	2400	2.7567920567775235	fre
MALE	roi	6209	2.7465680008863136	fre
MALE	nos	9553	2.74212355919227	fre
MALE	camp	665	2.740115480543678	fre
MALE	maraud	264	2.7341567528948754	fre
MALE	guerre	1529	2.7215867905974918	fre
MALE	théâtre	641	2.6978337657180886	fre
MALE	caton	287	2.6929663864659488	fre
MALE	suis	16356	2.654326957593732	fre
MALE	leurs	5225	2.651296496087654	fre
MALE	pièce	814	2.637994061883925	fre
MALE	ville	1381	2.6281736412626997	fre
MALE	chef	644	2.625937315886304	fre
MALE	adorable	517	2.6188068980504546	fre
MALE	princesse	1956	2.6179185985377242	fre
MALE	fâché	444	2.611696145578785	fre
MALE	trois	2209	2.586920277016685	fre
MALE	gendre	691	2.576646382076496	fre
MALE	lingrate	248	2.572114223306421	fre
MALE	chacun	1751	2.5718992605348636	fre
MALE	soldat	448	2.5656786959710214	fre
MALE	métier	494	2.565238811430748	fre
MALE	écus	638	2.5283668938855026	fre
MALE	ventre	252	2.5266476418074193	fre
MALE	zèle	1793	2.5230753900516554	fre
MALE	bian	510	2.519682969424858	fre
MALE	largent	898	2.4959700179366355	fre
MALE	beaupère	281	2.469942817437264	fre
MALE	français	617	2.4555564902606313	fre
MALE	corps	1798	2.443393897642621	fre
MALE	pied	840	2.4362692439243814	fre
MALE	cheval	385	2.4261622781779453	fre
MALE	francs	675	2.4210415417633206	fre
MALE	mamselle	143	2.41010830965851	fre
MALE	jenrage	268	2.4077383634230123	fre
MALE	césar	1063	2.399608958559107	fre
MALE	sur	17632	2.383428877878926	fre
MALE	chargé	509	2.3764223282156345	fre
MALE	sot	674	2.328588493936193	fre
MALE	ont	5697	2.316842838730802	fre
MALE	malheureux	3009	2.3154551251783584	fre
MALE	ho	282	2.3080719156315923	fre
MALE	sosie	158	2.306828164550907	fre
MALE	né	690	2.2999706154299018	fre
MALE	dans	34581	2.2710682175280197	fre
MALE	tous	14521	2.2681038407755594	fre
MALE	affaire	1629	2.254794997445152	fre
MALE	ventrebleu	108	2.250962805777913	fre
MALE	femme	4909	2.238936490005986	fre
MALE	seul	6040	2.235606481951336	fre
MALE	homme	5853	2.2306561088084353	fre
MALE	sous	4738	2.230249523690087	fre
MALE	mots	1286	2.229238280771016	fre
MALE	livres	444	2.2240176320938994	fre
MALE	et	159639	2.20923876637913	fre
MALE	nez	442	2.2090845842791857	fre
MALE	molière	675	2.2064317534293973	fre
MALE	monseigneur	498	2.1971802980167476	fre
MALE	romains	875	2.1968286906336636	fre
MALE	pendre	212	2.186766015233348	fre
MALE	ou	11926	2.1790073169489084	fre
MALE	charmante	771	2.1788436633228976	fre
MALE	nom	4495	2.1731966545633337	fre
MALE	holà	325	2.17315917610743	fre
MALE	payer	803	2.172707124049881	fre
MALE	tête	2759	2.1720551141844435	fre
MALE	pistoles	343	2.131356438805511	fre
MALE	travaux	604	2.128560510608738	fre
MALE	vieux	1079	2.108895087079019	fre
MALE	citoyen	192	2.1047900107977555	fre
MALE	poltron	148	2.0958129454772276	fre
MALE	compagnons	214	2.093501768138851	fre
MALE	argent	576	2.093446447431211	fre
MALE	valets	230	2.085559818669799	fre
MALE	fou	720	2.07028563287047	fre
MALE	nous	33284	2.0551168258197134	fre
MALE	tatigué	94	2.04589289342169	fre
MALE	chrétien	209	2.0438106801272973	fre
MALE	six	890	2.03864549590266	fre
MALE	louis	529	2.036923497547819	fre
MALE	vais	5035	2.0368276998347703	fre
MALE	valet	782	2.035891406552888	fre
MALE	service	1026	2.0299636230664486	fre
MALE	pargué	104	2.0270611987658755	fre
MALE	pierre	248	2.023848382867955	fre
MALE	bras	3463	2.023092365254401	fre
MALE	sûr	1214	2.022889462410495	fre
MALE	content	986	2.018552841032933	fre
MALE	pièces	322	2.017377899437961	fre
MALE	aux	10137	2.0065931503080963	fre
MALE	leau	517	2.000445454588847	fre
MALE	marche	447	1.9952475258618612	fre
MALE	manger	375	1.9886177038800192	fre
MALE	faim	328	1.9833451932293398	fre
MALE	surpris	859	1.9714925935737446	fre
MALE	france	643	1.9586859760346254	fre
MALE	payé	307	1.9517139640208057	fre
MALE	mis	1786	1.9422082726887882	fre
MALE	trente	393	1.9409219085550387	fre
MALE	ils	6161	1.9391493129625645	fre
MALE	en	63154	1.9372539230644694	fre
MALE	comédien	212	1.934584055185826	fre
MALE	bouteille	146	1.9328461675050481	fre
MALE	public	588	1.930799155020849	fre
MALE	poète	312	1.9301055977171861	fre
MALE	trompé	541	1.929788117804381	fre
MALE	diables	178	1.9279542180861438	fre
MALE	utile	396	1.9270458641612993	fre
MALE	services	361	1.9127302089097145	fre
MALE	fort	5845	1.9109744285629187	fre
MALE	autres	1881	1.9098312860540223	fre
MALE	sommes	1987	1.9081686749600588	fre
MALE	mesdames	238	1.9019360840075719	fre
MALE	somme	359	1.8960030273706903	fre
MALE	troupes	186	1.8928062497799465	fre
MALE	quils	2954	1.8834062074917026	fre
MALE	ravi	541	1.8824418177016453	fre
MALE	beautés	618	1.880606319541059	fre
MALE	téméraire	596	1.8801658953556133	fre
MALE	pendard	129	1.8791811509264156	fre
MALE	lois	2428	1.8783207506345974	fre
MALE	sols	135	1.87652654521345	fre
MALE	scène	443	1.8761383600161874	fre
MALE	pendu	155	1.8651009396549993	fre
MALE	bile	115	1.8648409966027284	fre
MALE	quant	457	1.860848402311544	fre
MALE	chez	3984	1.8568640373767664	fre
MALE	certain	989	1.8543982067649856	fre
MALE	champs	426	1.8510926051476155	fre
MALE	florence	93	1.8456752769426186	fre
MALE	bergère	343	1.8411887204310615	fre
MALE	coup	3270	1.8370547940444677	fre
MALE	parguenne	85	1.8368068971269016	fre
MALE	palsangué	73	1.8329449196259697	fre
MALE	voute	73	1.8329449196259697	fre
MALE	religion	251	1.828170816717027	fre
MALE	patron	102	1.827065025462221	fre
MALE	chapeau	268	1.8226806840196497	fre
MALE	battre	295	1.8215840538501902	fre
MALE	trésor	454	1.8206196974431539	fre
MALE	paris	1298	1.8176947266868697	fre
MALE	poste	219	1.8161413567792182	fre
MALE	dos	262	1.813041456329428	fre
MALE	guerriers	412	1.8130183602735732	fre
MALE	morguenne	75	1.8059417401873163	fre
MALE	instruit	431	1.8006537585730618	fre
MALE	valeur	1158	1.7953692005106365	fre
MALE	murs	618	1.793256839029947	fre
MALE	camarades	131	1.7921213577232333	fre
MALE	isabelle	470	1.7881259648267194	fre
MALE	braves	264	1.7845517091547087	fre
FEMALE	ach	5228	17.00060495916651	ger
FEMALE	o	6761	11.173214464077152	ger
FEMALE	du	29294	9.86924533944286	ger
FEMALE	vater	4218	9.530538166163552	ger
FEMALE	mutter	2891	9.295571348420138	ger
FEMALE	er	22471	9.11345192932341	ger
FEMALE	mich	19701	8.613308515064938	ger
FEMALE	liebe	3907	8.251330895163509	ger
FEMALE	mama	571	7.881220464405726	ger
FEMALE	papa	570	7.286438229467298	ger
FEMALE	nein	4706	7.073050672264701	ger
FEMALE	dat	1059	7.060409063697302	ger
FEMALE	mein	12106	6.85028060481348	ger
FEMALE	herz	3130	6.812226225793471	ger
FEMALE	gemahl	420	6.7547821857827515	ger
FEMALE	gott	4176	6.455362427337226	ger
FEMALE	geliebter	283	6.382453352305578	ger
FEMALE	kind	2338	6.314491057301868	ger
FEMALE	ihn	8134	6.235133373272584	ger
FEMALE	lieber	2281	6.028521299303703	ger
FEMALE	nicht	36060	5.7911286498434755	ger
FEMALE	nich	1547	5.702558700521029	ger
FEMALE	sie	39440	5.621078506019979	ger
FEMALE	mann	3478	5.600545988177613	ger
FEMALE	weh	1192	5.465664404084014	ger
FEMALE	dir	8935	5.352958486584564	ger
FEMALE	dich	9508	5.223260016673025	ger
FEMALE	mellefont	127	5.162089030941063	ger
FEMALE	ja	12013	5.132312662238003	ger
FEMALE	ihm	6263	5.0034829156564005	ger
FEMALE	angst	675	5.003262682049518	ger
FEMALE	freundin	274	4.978942907587817	ger
FEMALE	wat	698	4.680686411717812	ger
FEMALE	doch	12753	4.619502190719878	ger
FEMALE	mamachen	96	4.6138998960158	ger
FEMALE	so	23243	4.5745145882192	ger
FEMALE	mir	21148	4.428446674263205	ger
FEMALE	fritz	218	4.346794378096612	ger
FEMALE	arme	882	4.2799760888326555	ger
FEMALE	gurli	115	4.20657028571881	ger
FEMALE	lieb	887	4.1256283751345135	ger
FEMALE	mi	507	4.084248481044676	ger
FEMALE	nee	464	4.022494096269466	ger
FEMALE	ich	67360	3.992108267799231	ger
FEMALE	lieben	965	3.9613084501847444	ger
FEMALE	blumen	371	3.9597600278654626	ger
FEMALE	männer	621	3.939303634540517	ger
FEMALE	schwester	863	3.934916650130243	ger
FEMALE	gar	3093	3.821527539142804	ger
FEMALE	gewiß	1484	3.7550041079180594	ger
FEMALE	dalton	57	3.705147263548284	ger
FEMALE	un	1003	3.6977464953959664	ger
FEMALE	eduard	133	3.6641576167393315	ger
FEMALE	gatten	188	3.65697826064084	ger
FEMALE	schön	1208	3.6330296762947314	ger
FEMALE	gerippe	80	3.630277799718526	ger
FEMALE	wlasta	84	3.595958242595058	ger
FEMALE	vnd	583	3.537261986505809	ger
FEMALE	dienerin	67	3.4866803257517005	ger
FEMALE	vns	205	3.4736847631109016	ger
FEMALE	warum	2365	3.4257651027930955	ger
FEMALE	magd	159	3.422831724473823	ger
FEMALE	base	87	3.421005846026011	ger
FEMALE	oh	781	3.4036013000390555	ger
FEMALE	thränen	322	3.382950711934065	ger
FEMALE	vetter	432	3.3385895584708853	ger
FEMALE	mien	183	3.337544557495007	ger
FEMALE	huihussa	48	3.2878566678854306	ger
FEMALE	tante	223	3.286652084995411	ger
FEMALE	schwestern	131	3.2763406044537127	ger
FEMALE	libussa	120	3.2112078283573418	ger
FEMALE	ick	612	3.2018834755266083	ger
FEMALE	armes	256	3.1737671663126186	ger
FEMALE	else	108	3.163022627505887	ger
FEMALE	liebt	590	3.1491857127043734	ger
FEMALE	geh	1437	3.11642650081284	ger
FEMALE	max	152	3.103496126905525	ger
FEMALE	gianotto	48	3.0441953755310402	ger
FEMALE	to	208	3.0216432219161353	ger
FEMALE	edward	48	2.997967131969856	ger
FEMALE	karl	347	2.99381595832102	ger
FEMALE	betty	67	2.9931133719263907	ger
FEMALE	fortunat	52	2.980770282040477	ger
FEMALE	denn	8558	2.9201933964532913	ger
FEMALE	mudder	144	2.9174512831561263	ger
FEMALE	juseph	37	2.9048447844962495	ger
FEMALE	hest	124	2.900323236837746	ger
FEMALE	unglückliche	182	2.8977533028130935	ger
FEMALE	götter	616	2.8893661885257362	ger
FEMALE	gatte	118	2.8814536976108363	ger
FEMALE	ok	131	2.877594247894226	ger
FEMALE	tellheim	57	2.862313663333737	ger
FEMALE	jochanaan	37	2.847058704031006	ger
FEMALE	hugo	86	2.830717959122298	ger
FEMALE	hast	3402	2.8249220972817985	ger
FEMALE	rheingold	35	2.818752432485777	ger
FEMALE	guilford	44	2.787873662097254	ger
FEMALE	wolfgang	45	2.784176757634521	ger
FEMALE	mannspersonen	46	2.7813434813314557	ger
FEMALE	golo	133	2.7779403116923684	ger
FEMALE	pauline	76	2.777544790346218	ger
FEMALE	dein	3470	2.7671161753066507	ger
FEMALE	kaffee	167	2.766730449840548	ger
FEMALE	di	373	2.765184365542157	ger
FEMALE	bräutigam	236	2.7614591057329427	ger
FEMALE	onkel	288	2.759719529791269	ger
FEMALE	huh	35	2.759540042498052	ger
FEMALE	harm	64	2.754666536247042	ger
FEMALE	prothoe	32	2.7478100003464676	ger
FEMALE	willem	43	2.745370403414806	ger
FEMALE	tränen	373	2.7419808569725967	ger
FEMALE	gehen	1071	2.738406822115386	ger
FEMALE	alfred	73	2.7272715941175805	ger
FEMALE	sien	114	2.710976249758827	ger
FEMALE	mon	103	2.6979187403052385	ger
FEMALE	fernando	48	2.6947575666308725	ger
FEMALE	hew	64	2.6921080613448125	ger
FEMALE	asu	84	2.6914951101434745	ger
FEMALE	krank	314	2.6797667537137806	ger
FEMALE	allein	1990	2.6752303425993387	ger
FEMALE	diakonus	67	2.653062263378096	ger
FEMALE	böse	406	2.651222406777003	ger
FEMALE	weiß	3486	2.649409636959257	ger
FEMALE	langenscheidt	69	2.639805019660793	ger
FEMALE	mutterchen	51	2.6231290548570496	ger
FEMALE	jaromir	48	2.614051902652253	ger
FEMALE	erast	30	2.5912284017361067	ger
FEMALE	mägdlein	84	2.572715697814876	ger
FEMALE	op	55	2.5366462363983824	ger
FEMALE	falkenir	63	2.5327723003440634	ger
FEMALE	siegfried	151	2.53207433454776	ger
FEMALE	immer	2934	2.5309185907555745	ger
FEMALE	kranz	141	2.5277437840863346	ger
FEMALE	samuel	74	2.5225302623989805	ger
FEMALE	trina	43	2.5218519838122373	ger
FEMALE	himmel	1451	2.5084035675470355	ger
FEMALE	künkelün	60	2.508333469474033	ger
FEMALE	bist	3292	2.5072749877731813	ger
FEMALE	wenn	11656	2.501882870419086	ger
FEMALE	tonl	28	2.4945186298983066	ger
